title,magnitude,date_time,cdi,mmi,alert,expected_alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude,location,country,year,month,earthquake_intensity_category,alert_color,refined_alert
"M 7.8 - southwest of Sumatra, Indonesia",7.8,2/3/2016 12:49,4.0,3.0,green,green,0,948.0,us,0.0,7.009,0,mww,24.0,-4.9521,94.3299,"Sumatra, Indonesia",Indonesia,2016,2,Light,green,green
"M 7.2 - 80 km S of Mil’kovo, Russia",7.2,1/30/2016 3:25,3.0,7.0,green,red,1,799.0,us,0.0,0.958,1,mww,177.0,53.9776,158.546,"Mil’kovo, Russia",Russia,2016,1,Severe,red,red
"M 7.1 - 47 km ESE of Pedro Bay, Alaska",7.1,1/24/2016 10:30,7.0,7.0,green,red,1,1496.0,ak,0.0,0.0,1,mww,125.6,59.6204,-153.339,"Pedro Bay, Alaska",United States of America,2016,1,Severe,red,red
"M 6.6 - 203 km SW of La Cruz de Loreto, Mexico",6.6,1/21/2016 18:06,3.0,4.0,green,red,1,673.0,us,0.0,2.413,1,mww,10.0,18.8239,-106.934,"La Cruz de Loreto, Mexico",Indonesia,2016,1,Light,red,red
"M 6.7 - 52 km SE of Shizunai furukawachō, Japan",6.7,1/14/2016 3:25,5.0,6.0,green,red,1,717.0,us,0.0,0.281,1,mww,46.0,41.9723,142.781,"Shizunai furukawachō, Japan",Japan,2016,1,Moderate,red,red
"M 6.5 - 227 km SE of Sarangani, Philippines",0.0,1/11/2016 16:38,0.333333333,0.571428571,green,red,1,0.000442478,us,0.0,0.267256035,1,mww,0.013201122,3.8965,126.862,Sarangani,Philippines,2016,1,Very Light,red,red
"M 7.0 - 175 km NE of Gisborne, New Zealand",7.0,1/9/2016 16:37,5.0,6.0,green,red,1,897.0,us,0.0,0.698,1,mww,19.0,-37.3586,179.146,"Gisborne, New Zealand",Indonesia,2016,1,Moderate,red,red
"M 6.6 - 80 km W of Sungai Penuh, Indonesia",6.6,1/6/2016 22:56,4.0,6.0,green,yellow,0,671.0,us,0.0,2.435,1,mww,50.0,-2.0967,100.665,"Sungai Penuh, Indonesia",Indonesia,2016,1,Moderate,yellow,yellow
"M 6.7 - 29 km W of Imphal, Manipur, India",0.076923077,1/3/2016 23:05,0.888888889,0.714285714,orange,green,0,0.382743363,us,0.0,0.15249915,1,mww,0.076206478,24.8036,93.6505,"Imphal, Manipur",India,2016,1,Very Light,green,green
"M 6.6 - 4 km W of Manuel Ávila Camacho (Ponte Duro), Mexico",6.6,12/17/2015 19:49,8.0,6.0,green,red,1,765.0,us,0.0,0.41,1,mww,85.0,15.8015,-93.633,"Manuel Ávila Camacho (Ponte Duro), Mexico",Mexico,2015,12,Severe,red,red
"M 6.9 - 107 km SE of Amahai, Indonesia",0.153846154,12/9/2015 10:21,0.888888889,0.428571429,green,green,0,0.038938053,us,0.0,0.253230194,0,mww,0.025202142,-4.1064,129.508,Amahai,Indonesia,2015,12,Very Light,green,green
"M 6.5 - 177 km SE of Gizo, Solomon Islands",6.5,12/8/2015 18:49,0.0,5.0,green,red,1,650.0,us,0.0,2.045,1,mww,6.43,-9.3293,157.877,"Gizo, Solomon Islands",Indonesia,2015,12,Moderate,red,red
"M 7.2 - 104 km W of Murghob, Tajikistan",0.269230769,12/7/2015 7:50,0.444444444,0.714285714,green,green,0,0.078318584,us,0.0,0.094865692,0,mww,0.02670227,38.2107,72.7797,Murghob,Tajikistan,2015,12,Very Light,green,green
"M 6.8 - 32 km SE of Ōfunato, Japan",6.8,12/5/2015 21:12,8.0,6.0,green,red,1,831.0,us,0.0,1.422,1,mww,35.0,38.9056,142.032,"Ōfunato, Japan",Japan,2015,12,Severe,red,red
M 7.3 - Nepal,7.3,12/5/2015 7:05,8.0,7.0,orange,red,0,1563.0,us,0.0,0.677,1,mww,15.0,27.8087,86.0655,Nepal,Nepal,2015,12,Severe,red,red
"M 6.7 - 125 km SSW of Tarauacá, Brazil",6.7,11/26/2015 5:45,2.0,3.0,green,green,0,691.0,us,0.0,2.033,0,mww,602.75,-9.1825,-71.2574,"Tarauacá, Brazil",Brazil,2015,11,Light,green,green
"M 7.6 - 185 km WNW of Iñapari, Peru",7.6,11/24/2015 22:50,5.0,4.0,green,green,0,896.0,us,0.0,2.852,0,mww,620.56,-10.0598,-71.0184,"Iñapari, Peru",Peru,2015,11,Moderate,green,green
"M 7.6 - 155 km WNW of Iñapari, Peru",7.6,11/24/2015 22:45,6.0,5.0,green,red,1,957.0,us,0.0,3.287,1,mww,606.21,-10.5372,-70.9437,"Iñapari, Peru",Peru,2015,11,Moderate,red,red
"M 6.8 - 153 km WSW of Buala, Solomon Islands",6.8,11/18/2015 18:31,5.0,6.0,green,red,1,715.0,us,0.0,1.599,1,mww,12.59,-8.8994,158.422,"Buala, Solomon Islands",Solomon Islands,2015,11,Moderate,red,red
"M 6.5 - 19 km SSW of Lefkáda, Greece",6.5,11/17/2015 7:10,7.0,7.0,orange,green,0,1018.0,us,0.0,0.0,1,mww,11.0,38.67,20.6,"Lefkáda, Greece",Greece,2015,11,Severe,green,green
"M 6.7 - 140 km WSW of Makurazaki, Japan",6.7,11/13/2015 20:51,5.0,4.0,green,green,0,702.0,us,0.0,1.444,0,mww,12.0,31.0009,128.873,"Makurazaki, Japan",Indonesia,2015,11,Moderate,green,green
"M 6.9 - 85 km NW of Coquimbo, Chile",0.153846154,11/11/2015 2:46,0.555555556,0.571428571,green,green,0,0.04159292,us,0.0,0.069789187,0,mww,0.00870074,-29.5097,-72.0585,Coquimbo,Chile,2015,11,Very Light,green,green
"M 6.9 - 85 km NW of Coquimbo, Chile",6.9,11/11/2015 2:46,5.0,6.0,green,green,0,744.0,us,0.0,0.821,0,mww,10.0,-29.5097,-72.0585,"Coquimbo, Chile",Indonesia,2015,11,Moderate,green,green
"M 6.9 - 81 km NW of Coquimbo, Chile",6.9,11/11/2015 1:54,6.0,6.0,green,red,1,761.0,us,0.0,0.784,1,mww,12.0,-29.5067,-72.0068,"Coquimbo, Chile",Indonesia,2015,11,Moderate,red,red
"M 6.9 - 81 km NW of Coquimbo, Chile",0.153846154,11/11/2015 1:54,0.666666667,0.571428571,green,red,1,0.049115044,us,0.0,0.066643999,1,mww,0.011700995,-29.5067,-72.0068,Coquimbo,Chile,2015,11,Very Light,red,red
"M 6.6 - Nicobar Islands, India region",0.038461538,11/8/2015 16:47,0.777777778,0.285714286,green,green,0,0.011061947,us,0.0,0.23733424,0,mww,0.00870074,6.8431,94.648,Nicobar Islands,India,2015,11,Very Light,green,green
"M 6.8 - 39 km SW of Ovalle, Chile",0.115384615,11/7/2015 7:31,0.777777778,0.714285714,green,red,1,0.084513274,us,0.0,0.021931316,1,mww,0.06270533,-30.8796,-71.4519,Ovalle,Chile,2015,11,Very Light,red,red
"M 6.5 - 47 km NW of Maubara, Timor Leste",0.0,11/4/2015 3:44,0.555555556,0.714285714,green,green,0,0.003097345,us,0.0,0.130057803,0,mww,0.023702015,-8.3381,124.875,Maubara,Timor Leste,2015,11,Very Light,green,green
"M 6.7 - 103 km W of El Aguilar, Argentina",6.7,11/2/2015 18:57,4.0,6.0,green,red,1,700.0,us,0.0,2.11,1,mww,223.0,-23.1125,-66.688,"El Aguilar, Argentina",Argentina,2015,11,Moderate,red,red
"M 7.5 - Hindu Kush region, Afghanistan",7.5,10/26/2015 9:09,8.0,7.0,orange,green,0,1448.0,us,0.0,0.622,1,mww,231.0,36.5244,70.3676,"Hindu Kush region, Afghanistan",Afghanistan,2015,10,Severe,green,green
"M 7.1 - 31 km NE of Port-Olry, Vanuatu",7.1,10/20/2015 21:52,6.0,6.0,green,red,1,780.0,us,0.0,0.592,1,mww,135.0,-14.8595,167.303,"Port-Olry, Vanuatu",Vanuatu,2015,10,Moderate,red,red
"M 6.6 - 186 km WNW of Malango, Solomon Islands",6.6,10/8/2015 4:12,3.0,5.0,green,red,1,671.0,us,0.0,1.872,1,mww,22.0,-9.3438,158.053,"Malango, Solomon Islands",Indonesia,2015,10,Moderate,red,red
"M 6.7 - 150 km WNW of Malango, Solomon Islands",6.7,10/7/2015 4:12,4.0,5.0,green,red,1,691.0,us,0.0,1.529,1,mww,12.0,-9.307,158.403,"Malango, Solomon Islands",Solomon Islands,2015,10,Moderate,red,red
"M 6.6 - 28 km N of Sorong, Indonesia",6.6,9/24/2015 15:53,7.0,7.0,green,green,0,671.0,us,0.0,2.486,0,mww,18.0,-0.6212,131.262,"Sorong, Indonesia",Indonesia,2015,9,Severe,green,green
"M 6.6 - 22 km WSW of Illapel, Chile",6.6,9/21/2015 17:40,5.0,7.0,green,red,1,820.0,us,0.0,1.064,1,mww,35.0,-31.7275,-71.3792,"Illapel, Chile",Chile,2015,9,Severe,red,red
"M 6.7 - 61 km WNW of Illapel, Chile",6.7,9/17/2015 4:10,5.0,7.0,green,orange,0,718.0,us,0.0,0.853,1,mww,23.0,-31.5173,-71.804,"Illapel, Chile",Chile,2015,9,Severe,orange,orange
"M 6.5 - 54 km WNW of Illapel, Chile",6.5,9/17/2015 3:55,6.0,7.0,green,orange,0,657.0,us,0.0,0.749,1,mww,27.0,-31.4244,-71.6876,"Illapel, Chile",Chile,2015,9,Severe,orange,orange
"M 7.0 - 25 km WNW of Illapel, Chile",7.0,9/16/2015 23:18,8.0,7.0,green,red,0,799.0,us,0.0,0.903,1,mww,28.41,-31.5622,-71.4262,"Illapel, Chile",Chile,2015,9,Severe,red,red
"M 8.3 - 48 km W of Illapel, Chile",8.3,9/16/2015 22:54,9.0,8.0,orange,red,1,1960.0,us,0.0,0.684,1,mww,22.44,-31.5729,-71.6744,"Illapel, Chile",Chile,2015,9,Severe,red,red
"M 6.7 - 95 km SW of Topolobampo, Mexico",6.7,9/13/2015 8:14,5.0,5.0,green,red,1,708.0,us,0.0,1.256,1,mww,10.0,24.913,-109.623,"Topolobampo, Mexico",Indonesia,2015,9,Moderate,red,red
"M 6.9 - 107 km SE of Amahai, Indonesia",6.9,9/12/2015 10:21,8.0,5.0,green,red,0,738.0,us,0.0,2.979,1,mww,21.0,-4.1064,129.508,"Amahai, Indonesia",Indonesia,2015,9,Severe,red,red
"M 6.5 - 177 km SE of Gizo, Solomon Islands",0.0,8/12/2015 18:49,0.0,0.428571429,green,red,1,0.0,us,0.0,0.17383543,1,mww,0.003345284,-9.3293,157.877,Gizo,Solomon Islands,2015,8,Very Light,red,red
"M 6.6 - Nicobar Islands, India region",6.6,8/11/2015 16:47,7.0,4.0,green,green,0,675.0,us,0.0,2.792,0,mww,10.0,6.8431,94.648,"Nicobar Islands, India region",Indonesia,2015,8,Severe,green,green
"M 6.6 - 186 km WNW of Malango, Solomon Islands",0.038461538,8/10/2015 4:12,0.333333333,0.428571429,green,red,1,0.009292035,us,0.0,0.159129548,1,mww,0.02670227,-9.3438,158.053,Malango,Solomon Islands,2015,8,Very Light,red,red
"M 7.0 - 234 km W of Abepura, Indonesia",7.0,7/27/2015 21:41,9.0,7.0,green,red,1,762.0,us,0.0,6.278,1,mww,48.0,-2.6286,138.528,"Abepura, Indonesia",Indonesia,2015,7,Severe,red,red
"M 6.9 - Fox Islands, Aleutian Islands, Alaska",6.9,7/27/2015 4:49,4.0,7.0,green,red,1,734.0,us,0.0,0.444,1,mww,29.0,52.376,-169.446,"Fox Islands, Aleutian Islands, Alaska",Indonesia,2015,7,Severe,red,red
"M 7.0 - 80 km WNW of Lata, Solomon Islands",7.0,7/18/2015 2:27,8.0,6.0,green,red,1,759.0,us,0.0,5.205,1,mww,11.0,-10.4012,165.141,"Lata, Solomon Islands",Indonesia,2015,7,Severe,red,red
"M 6.5 - 128 km NE of Bathsheba, Barbados",6.5,7/16/2015 15:16,4.0,4.0,green,red,1,686.0,us,0.0,1.218,1,mww,20.0,13.8672,-58.5479,"Bathsheba, Barbados",Indonesia,2015,7,Light,red,red
"M 7.2 - 104 km W of Murghob, Tajikistan",7.2,7/12/2015 7:50,4.0,7.0,green,orange,0,827.0,us,0.0,1.116,1,mww,22.0,38.2107,72.7797,"Murghob, Tajikistan",Tajikistan,2015,7,Severe,orange,orange
"M 6.8 - 39 km SW of Ovalle, Chile",6.8,7/11/2015 7:31,7.0,7.0,green,red,1,841.0,us,0.0,0.258,1,mww,46.0,-30.8796,-71.4519,"Ovalle, Chile",Chile,2015,7,Severe,red,red
"M 6.7 - 150 km WNW of Malango, Solomon Islands",0.076923077,7/10/2015 4:12,0.444444444,0.428571429,green,red,1,0.018141593,us,0.0,0.129972798,1,mww,0.011700995,-9.307,158.403,Malango,Solomon Islands,2015,7,Very Light,red,red
"M 7.1 - 143 km SW of Panguna, Papua New Guinea",7.1,7/5/2015 7:10,1.0,6.0,green,red,1,776.0,us,0.0,3.835,1,mww,10.0,-7.2175,154.557,"Panguna, Papua New Guinea",Indonesia,2015,7,Moderate,red,red
"M 6.5 - 236 km S of Punta de Burica, Panama",6.5,7/1/2015 5:07,1.0,4.0,green,red,1,650.0,us,0.0,4.318,1,mww,8.0,5.9045,-82.6576,"Punta de Burica, Panama",Indonesia,2015,7,Light,red,red
"M 6.5 - Bonin Islands, Japan region",6.5,6/23/2015 12:18,3.0,4.0,green,green,0,652.0,us,0.0,2.277,0,mww,460.0,27.7375,139.725,"Bonin Islands, Japan region",Indonesia,2015,6,Light,green,green
"M 7.8 - Bonin Islands, Japan region",7.8,5/30/2015 11:23,6.0,3.0,green,red,1,1151.0,us,0.0,1.675,1,mww,664.0,27.8386,140.493,"Bonin Islands, Japan region",Indonesia,2015,5,Moderate,red,red
"M 6.8 - 117 km SSE of Ugashik, Alaska",6.8,5/29/2015 7:00,5.0,6.0,green,red,1,762.0,ak,0.0,0.0,1,mww,72.6,56.594,-156.43,"Ugashik, Alaska",Indonesia,2015,5,Moderate,red,red
"M 6.8 - 159 km ESE of Kirakira, Solomon Islands",6.8,5/22/2015 23:59,1.0,5.0,green,red,1,711.0,us,0.0,3.619,1,mww,10.0,-11.1093,163.215,"Kirakira, Solomon Islands",Indonesia,2015,5,Moderate,red,red
"M 6.9 - 205 km ESE of Kirakira, Solomon Islands",6.9,5/22/2015 21:45,1.0,4.0,green,red,1,732.0,us,0.0,4.024,1,mww,11.19,-11.0559,163.696,"Kirakira, Solomon Islands",Indonesia,2015,5,Light,red,red
"M 6.8 - 178 km W of Lata, Solomon Islands",6.8,5/20/2015 22:48,1.0,4.0,green,red,1,711.0,us,0.0,4.395,1,mww,11.0,-10.8759,164.169,"Lata, Solomon Islands",Indonesia,2015,5,Light,red,red
"M 6.8 - 32 km SE of Ōfunato, Japan",0.115384615,5/12/2015 21:12,0.888888889,0.571428571,green,red,1,0.080088496,us,0.0,0.120877253,1,mww,0.046203927,38.9056,142.032,Ōfunato,Japan,2015,5,Very Light,red,red
M 7.3 - Nepal,0.307692308,5/12/2015 7:05,0.888888889,0.714285714,orange,green,0,0.403982301,us,0.0,0.057548453,1,mww,0.016201377,27.8087,86.0655,Nepal,,2015,5,Very Light,green,green
"M 7.1 - 143 km SW of Panguna, Papua New Guinea",0.230769231,5/7/2015 7:10,0.111111111,0.571428571,green,red,1,0.055752212,us,0.0,0.32599456,1,mww,0.00870074,-7.2175,154.557,Panguna,Papua New Guinea,2015,5,Very Light,red,red
"M 7.5 - 131 km SSW of Kokopo, Papua New Guinea",7.5,5/5/2015 1:44,7.0,8.0,green,red,1,869.0,us,0.0,1.295,1,mww,55.0,-5.4624,151.875,"Kokopo, Papua New Guinea",Papua New Guinea,2015,5,Severe,red,red
"M 7.5 - 131 km SSW of Kokopo, Papua New Guinea",0.384615385,5/5/2015 1:44,0.777777778,0.857142857,green,red,1,0.096902655,us,0.0,0.110081605,1,mww,0.076206478,-5.4624,151.875,Kokopo,Papua New Guinea,2015,5,Very Light,red,red
"M 6.8 - 109 km SSW of Kokopo, Papua New Guinea",0.115384615,5/1/2015 8:06,0.555555556,0.571428571,green,red,1,0.028318584,us,0.0,0.091295478,1,mww,0.059705075,-5.2005,151.777,Kokopo,Papua New Guinea,2015,5,Very Light,red,red
"M 6.7 - 126 km SSW of Kokopo, Papua New Guinea",6.7,4/30/2015 10:45,5.0,6.0,green,red,1,692.0,us,0.0,1.239,1,mww,31.0,-5.375,151.771,"Kokopo, Papua New Guinea",Papua New Guinea,2015,4,Moderate,red,red
"M 6.7 - 21 km SSE of Kodari, Nepal",6.7,4/26/2015 7:09,7.0,7.0,yellow,orange,0,1016.0,us,0.0,0.727,1,mww,22.91,27.7711,86.0173,"Kodari, Nepal",Nepal,2015,4,Severe,orange,orange
"M 6.6 - 71 km NNE of Bharatpur, Nepal",6.6,4/25/2015 6:45,8.0,7.0,yellow,red,0,733.0,us,0.0,1.778,1,mww,10.0,28.2244,84.8216,"Bharatpur, Nepal",Nepal,2015,4,Severe,red,red
"M 7.8 - 67 km NNE of Bharatpur, Nepal",7.8,4/25/2015 6:11,8.0,9.0,red,red,0,2820.0,us,0.0,1.857,0,mww,8.22,28.2305,84.7314,"Bharatpur, Nepal",Nepal,2015,4,Severe,red,red
"M 6.5 - 181 km SSW of Alo, Wallis and Futuna",6.5,4/17/2015 15:52,0.0,5.0,green,red,1,650.0,us,0.0,3.702,1,mww,10.0,-15.8815,-178.6,"Alo, Wallis and Futuna",Indonesia,2015,4,Moderate,red,red
"M 6.5 - 47 km NW of Maubara, Timor Leste",6.5,4/11/2015 3:44,5.0,7.0,green,orange,0,657.0,us,0.0,1.53,1,mww,20.0,-8.3381,124.875,"Maubara, Timor Leste",Indonesia,2015,4,Severe,orange,orange
"M 6.5 - 96 km ENE of Hihifo, Tonga",6.5,3/30/2015 8:48,2.0,5.0,green,red,1,650.0,us,0.0,4.629,1,mww,11.0,-15.4994,-173.029,"Hihifo, Tonga",Indonesia,2015,3,Moderate,red,red
"M 7.5 - 53 km SE of Kokopo, Papua New Guinea",7.5,3/29/2015 23:48,6.0,7.0,green,red,1,872.0,us,0.0,0.666,1,mww,41.0,-4.7294,152.562,"Kokopo, Papua New Guinea",Papua New Guinea,2015,3,Severe,red,red
"M 7.0 - 150 km NNE of Maumere, Indonesia",7.0,2/27/2015 13:45,4.0,6.0,green,green,0,760.0,us,0.0,1.362,0,mww,552.06,-7.2968,122.535,"Maumere, Indonesia",Indonesia,2015,2,Moderate,green,green
"M 6.7 - 83 km ENE of Miyako, Japan",6.7,2/16/2015 23:06,5.0,5.0,green,red,1,714.0,us,0.0,1.925,1,mww,23.0,39.8558,142.881,"Miyako, Japan",Indonesia,2015,2,Moderate,red,red
"M 6.7 - 103 km W of El Aguilar, Argentina",0.076923077,2/11/2015 18:57,0.444444444,0.571428571,green,red,1,0.022123894,us,0.0,0.179360762,1,mww,0.328227899,-23.1125,-66.688,El Aguilar,Argentina,2015,2,Very Light,red,red
"M 6.8 - 81 km NNE of Port-Vila, Vanuatu",6.8,1/23/2015 3:47,1.0,4.0,green,red,1,711.0,us,0.0,2.019,1,mww,219.96,-17.0309,168.52,"Port-Vila, Vanuatu",Vanuatu,2015,1,Light,red,red
"M 6.5 - 236 km S of Punta de Burica, Panama",0.0,1/7/2015 5:07,0.111111111,0.285714286,green,red,1,0.0,us,0.0,0.367052023,1,mww,0.005700485,5.9045,-82.6576,Punta de Burica,Panama,2015,1,Very Light,red,red
"M 6.8 - 109 km SSW of Kokopo, Papua New Guinea",6.8,1/5/2015 8:06,5.0,6.0,green,red,1,714.0,us,0.0,1.074,1,mww,44.0,-5.2005,151.777,"Kokopo, Papua New Guinea",Papua New Guinea,2015,1,Moderate,red,red
"M 6.6 - 22 km ESE of Punta de Burica, Panama",0.038461538,12/8/2014 8:54,0.777777778,0.571428571,green,red,1,0.026106195,us,0.0,0.211237674,1,mww,0.023702015,7.9401,-82.6865,Punta de Burica,Panama,2014,12,Very Light,red,red
"M 6.6 - 115 km W of Panguna, Papua New Guinea",0.038461538,12/7/2014 1:22,0.111111111,0.428571429,green,red,1,0.008849558,us,0.0,0.275926556,1,mww,0.028202397,-6.5108,154.46,Panguna,Papua New Guinea,2014,12,Very Light,red,red
"M 7.6 - 93 km SSE of Kirakira, Solomon Islands",7.6,12/4/2014 20:14,0.0,7.0,green,red,1,889.0,us,0.0,2.828,1,mww,22.56,-11.2701,162.148,"Kirakira, Solomon Islands",Indonesia,2014,12,Severe,red,red
"M 6.9 - 272 km ESE of Hotan, China",6.9,12/2/2014 9:19,3.0,8.0,yellow,red,0,733.0,us,0.0,7.496,1,mww,10.0,35.9053,82.5864,"Hotan, China",People's Republic of China,2014,12,Severe,red,red
"M 6.6 - 106 km WSW of Sangay, Philippines",0.038461538,12/2/2014 5:11,0.111111111,0.142857143,green,green,0,0.008849558,us,0.0,0.221013261,0,mww,0.914777756,6.1572,123.126,Sangay,Philippines,2014,12,Very Light,green,green
"M 6.8 - 157 km NW of Ternate, Indonesia",6.8,11/26/2014 14:33,6.0,5.0,green,red,1,713.0,us,0.0,1.421,1,mww,39.0,1.9604,126.575,"Ternate, Indonesia",Indonesia,2014,11,Moderate,red,red
"M 6.5 - 123 km WNW of Tobelo, Indonesia",6.5,11/21/2014 10:10,5.0,5.0,green,red,1,652.0,us,0.0,1.549,1,mww,35.0,2.2999,127.056,"Tobelo, Indonesia",Indonesia,2014,11,Moderate,red,red
"M 6.7 - 183 km NE of Gisborne, New Zealand",6.7,11/16/2014 22:33,7.0,4.0,green,red,1,698.0,us,0.0,1.079,1,mww,22.0,-37.6478,179.662,"Gisborne, New Zealand",Indonesia,2014,11,Severe,red,red
"M 7.1 - 155 km NW of Ternate, Indonesia",7.1,11/15/2014 2:31,4.0,6.0,green,red,1,779.0,us,0.0,1.397,1,mww,45.0,1.8929,126.522,"Ternate, Indonesia",Indonesia,2014,11,Moderate,red,red
"M 6.5 - 139 km ESE of Namie, Japan",6.5,11/7/2014 19:22,5.0,4.0,green,red,1,706.0,us,0.0,2.421,1,mww,20.0,37.0052,142.452,"Namie, Japan",Indonesia,2014,11,Moderate,red,red
"M 6.6 - 76 km NE of Finschhafen, Papua New Guinea",0.038461538,11/7/2014 3:33,0.222222222,0.571428571,green,red,1,0.009292035,us,0.0,0.302363142,1,mww,0.073491247,-5.9873,148.232,Finschhafen,Papua New Guinea,2014,11,Very Light,red,red
"M 6.6 - 15 km N of Belén, Nicaragua",6.6,11/4/2014 20:29,6.0,5.0,green,red,1,677.0,us,0.0,0.761,1,mww,135.0,11.642,-85.8779,"Belén, Nicaragua",Nicaragua,2014,11,Moderate,red,red
"M 6.5 - 78 km SW of Panguna, Papua New Guinea",6.5,11/4/2014 8:16,0.0,6.0,green,red,1,650.0,us,0.0,3.787,1,mww,20.0,-6.7878,154.95,"Panguna, Papua New Guinea",Indonesia,2014,11,Moderate,red,red
"M 7.1 - 56 km WSW of Panguna, Papua New Guinea",7.1,11/4/2014 7:07,0.0,7.0,green,red,1,776.0,us,0.0,3.729,1,mww,60.53,-6.5858,155.048,"Panguna, Papua New Guinea",Papua New Guinea,2014,11,Severe,red,red
M 7.1 - Fiji region,0.230769231,11/1/2014 18:57,0.333333333,0.571428571,green,red,1,0.055752212,us,0.0,0.375297518,1,mww,0.644754804,-19.6903,-177.759,Fiji region,Fiji,2014,11,Very Light,red,red
"M 7.3 - 74 km S of Intipucá, El Salvador",7.3,10/14/2014 3:51,8.0,6.0,yellow,red,1,982.0,us,0.0,1.078,1,mww,40.0,12.5262,-88.1225,"Intipucá, El Salvador",Indonesia,2014,10,Severe,red,red
"M 6.8 - 77 km WNW of Indianola, California",6.8,10/3/2014 5:18,5.0,5.0,green,red,1,1211.0,nc,112.0,0.6568,1,mww,16.441,40.8287,-125.134,"Indianola, California",Indonesia,2014,10,Moderate,red,red
"M 6.7 - 43 km NW of Piti Village, Guam",6.7,9/17/2014 6:14,5.0,5.0,green,red,1,724.0,us,0.0,0.46,1,mww,130.0,13.7641,144.429,"Piti Village, Guam",Indonesia,2014,9,Moderate,red,red
"M 6.8 - 38 km NW of Aniso, Peru",6.8,8/24/2014 23:21,6.0,6.0,green,red,1,741.0,us,0.0,4.107,1,mww,101.0,-14.598,-73.5714,"Aniso, Peru",Peru,2014,8,Moderate,red,red
"M 6.6 - 22 km ESE of Punta de Burica, Panama",6.6,8/12/2014 8:54,7.0,6.0,green,red,1,709.0,us,0.0,2.485,1,mww,20.0,7.9401,-82.6865,"Punta de Burica, Panama",Panama,2014,8,Severe,red,red
M 6.9 - Federated States of Micronesia region,0.153846154,8/3/2014 0:22,0.0,0.285714286,green,red,1,0.036283186,us,0.0,0.543437606,1,mww,0.013201122,0.8295,146.169,Micronesia region,Micronesia,2014,8,Very Light,red,red
M 6.9 - Fiji region,6.9,7/21/2014 14:54,0.0,6.0,green,red,1,732.0,us,0.0,3.934,1,mww,615.42,-19.8015,-178.4,Fiji region,Fiji,2014,7,Moderate,red,red
"M 6.6 - 115 km W of Panguna, Papua New Guinea",6.6,7/12/2014 1:22,1.0,5.0,green,red,1,670.0,us,0.0,3.246,1,mww,23.0,-6.5108,154.46,"Panguna, Papua New Guinea",Indonesia,2014,7,Moderate,red,red
"M 6.5 - 139 km ESE of Namie, Japan",0.0,7/11/2014 19:22,0.555555556,0.285714286,green,red,1,0.024778761,us,0.0,0.205797348,1,mww,0.023702015,37.0052,142.452,Namie,Japan,2014,7,Very Light,red,red
"M 6.6 - 76 km NE of Finschhafen, Papua New Guinea",6.6,7/11/2014 3:33,2.0,6.0,green,red,1,671.0,us,0.0,3.557,1,mww,53.19,-5.9873,148.232,"Finschhafen, Papua New Guinea",Papua New Guinea,2014,7,Moderate,red,red
"M 6.9 - 4 km W of Puerto Madero, Mexico",0.153846154,7/7/2014 11:23,0.888888889,0.714285714,orange,red,1,0.189823009,us,0.0,0.022356341,1,mww,0.073206223,14.724,-92.4614,Puerto Madero,Mexico,2014,7,Very Light,red,red
"M 6.9 - 4 km W of Puerto Madero, Mexico",6.9,7/7/2014 11:23,8.0,7.0,orange,red,1,1079.0,us,0.0,0.263,1,mww,53.0,14.724,-92.4614,"Puerto Madero, Mexico",Mexico,2014,7,Severe,red,red
"M 6.5 - 217 km SSE of Kokopo, Papua New Guinea",0.0,7/4/2014 15:00,0.0,0.285714286,green,red,1,0.0,us,0.0,0.180550833,1,mww,0.023702015,-6.2304,152.807,Kokopo,Papua New Guinea,2014,7,Very Light,red,red
"M 6.5 - 32 km E of Port-Olry, Vanuatu",6.5,7/2/2014 8:40,0.0,5.0,green,red,1,650.0,us,0.0,0.409,1,mww,122.0,-15.0691,167.372,"Port-Olry, Vanuatu",Vanuatu,2014,7,Moderate,red,red
"M 6.7 - 201 km SSE of Mata-Utu, Wallis and Futuna",6.7,6/29/2014 17:15,0.0,5.0,green,red,1,691.0,us,0.0,6.713,1,mww,18.0,-14.9831,-175.51,"Mata-Utu, Wallis and Futuna",Indonesia,2014,6,Moderate,red,red
M 6.9 - South Sandwich Islands region,6.9,6/29/2014 7:52,0.0,5.0,green,red,1,732.0,us,0.0,4.838,1,mww,8.0,-55.4703,-28.3669,South Sandwich Islands region,Indonesia,2014,6,Moderate,red,red
"M 7.9 - Rat Islands, Aleutian Islands, Alaska",7.9,6/23/2014 20:53,6.0,8.0,green,red,1,963.0,us,0.0,0.133,1,mww,109.0,51.8486,178.735,"Rat Islands, Aleutian Islands, Alaska",United States of America,2014,6,Severe,red,red
"M 6.7 - Kermadec Islands, New Zealand",6.7,6/23/2014 20:06,0.0,5.0,green,green,0,691.0,us,0.0,0.748,0,mwc,26.59,-29.9414,-177.607,"Kermadec Islands, New Zealand",Indonesia,2014,6,Moderate,green,green
"M 6.5 - Kermadec Islands, New Zealand",6.5,6/23/2014 19:21,0.0,5.0,green,green,0,650.0,us,0.0,0.778,0,mwc,10.0,-29.9379,-177.516,"Kermadec Islands, New Zealand",Indonesia,2014,6,Moderate,green,green
